judet,localitate,url,dns_ok,http_status,final_url,https_ok,is_primarie,cms,rss_url,rss_ok,last_signal_date,copyright_year,error
TELEORMAN,STOROBANEASA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,TALPA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,TATARASTII DE JOS,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,VARTOAPE,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,UDA-CLOCOCIOV,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,BARNA,https://www.primariabirna.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TELEORMAN,ZAMBREASCA,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,BRESTOVAT,http://www.brestovat.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,BALINT,https://www.primariabalint.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariabalint.ro'. (_ssl.c:1016)"
TIMIS,CARPINIS,http://primariacarpinis.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,CHEVERESU MARE,http://primaria.cheveresumare.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,BANLOC,https://www.primaria-banloc.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primaria-banloc.ro'. (_ssl.c:1016)"
TIMIS,BARA,https://www.comunabara.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.comunabara.ro'. (_ssl.c:1016)"
TIMIS,BETHAUSEN,https://www.primariabethausen.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariabethausen.ro'. (_ssl.c:1016)"
TIMIS,FARDEA,https://www.primariafirdea.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,BIRDA,https://www.birda.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.birda.ro'. (_ssl.c:1016)"
TIMIS,BOGDA,https://www.primariabogda.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariabogda.ro'. (_ssl.c:1016)"
TIMIS,FOENI,https://www.primariafoenitm.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariafoenitm.ro'. (_ssl.c:1016)"
TIMIS,IECEA MARE,https://www.primariaieceamare.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariaieceamare.ro'. (_ssl.c:1016)"
TIMIS,GIULVAZ,https://www.primariagiulvaz.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariagiulvaz.ro'. (_ssl.c:1016)"
TIMIS,PADURENI,https://www.comunapadureni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,PARTA,http://www.comunaparta.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,CRICIOVA,https://www.primariacriciova.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariacriciova.ro'. (_ssl.c:1016)"
TIMIS,SANANDREI,https://www.primaria-sinandrei.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,MANASTIUR,https://www.primariamanastiur.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariamanastiur.ro'. (_ssl.c:1016)"
TIMIS,SECAS,https://www.primariasecas.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,TOMNATIC,http://www.primariatomnatic.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,TRAIAN VUIA,http://comunatraianvuia.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,STIUCA,https://www.primariastiuca.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariastiuca.ro'. (_ssl.c:1016)"
TIMIS,SANPETRU MARE,https://www.primariasanpetrumare.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.primariasanpetrumare.ro'. (_ssl.c:1016)"
TIMIS,TEREMIA MARE,http://www.primariateremiamare.ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 410: Gone
TULCEA,CEATALCHIOI,https://www.primariaceatalchioi.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TIMIS,REMETEA MARE,https://www.remeteamaretimis.ro,yes,,,no,unclear,unknown,,no,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.remeteamaretimis.ro'. (_ssl.c:1016)"
TULCEA,SLAVA CERCHEZA,https://www.primariaslavacercheza.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TULCEA,SMARDAN,https://primariasmirdan.ro,no,,,no,unclear,unknown,,no,,,dns_failed
TULCEA,SOMOVA,https://www.comunasomova.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VASLUI,MUNICIPIUL BARLAD,http://www.primariabarlad.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
VASLUI,BLAGESTI,http://www.comuna-blagesti.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VASLUI,COSTESTI,http://www.comunacostestivs.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VASLUI,DRANCENI,https://primariadrinceni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VASLUI,GARCENI,https://www.primariagirceni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VASLUI,PADURENI,https://www.comuna-padureni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VASLUI,PUIESTI,https://www.comuna-puiesti-vaslui.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VASLUI,SULETEA,https://www.suletea.ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 410: Gone
VALCEA,ORAS HOREZU,http://www.orasul-horezu.ro/home,yes,,,no,unclear,unknown,,no,,,HTTP Error 404: Not Found
VALCEA,BARBATESTI,https://primariabarbatesti.ro/2018/primaria,yes,,,no,unclear,unknown,,no,,,HTTP Error 404: Not Found
VALCEA,LUNGESTI,https://primaria-lungesti-vl.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VALCEA,LALOSU,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
VALCEA,OTESANI,http://www.primariaotesani.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VALCEA,OLANU,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
VALCEA,RUNCU,http://primariaruncu-vl.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VALCEA,SCUNDU,https://www.primariascundu.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VALCEA,SINESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
VALCEA,STANESTI,https://N/A,no,,,no,unclear,unknown,,no,,,dns_failed
VALCEA,VALEA MARE,http://www.primariavaleamare-valcea.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VRANCEA,BOGHESTI,http://www.boghesti.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VRANCEA,JITIA,http://jitia.infoprimarie.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VRANCEA,NARUJA,http://www.naruja.primarievn.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VRANCEA,NISTORESTI,http://primarianistoresti.ro,no,,,no,unclear,unknown,,no,,,dns_failed
VRANCEA,PLOSCUTENI,http://primariaploscuteni.ro,no,,,no,unclear,unknown,,no,,,dns_failed
BUCURESTI,BUCURESTI SECTORUL 2,https://www.ps2.ro,yes,,,no,unclear,unknown,,no,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
VRANCEA,VRANCIOAIA,http://www.vrincioaia.ro,yes,,,no,unclear,unknown,,no,,,HTTP Error 403: Forbidden
